taxonomy_id	taxonomy_name
546265	Neisseria lactamica ATCC 23970
546266	Neisseria mucosa ATCC 25996
547045	Neisseria sicca ATCC 29256
546267	Neisseria polysaccharea ATCC 43768
537006	Parabacteroides johnsonii DSM 18315
537011	Prevotella copri DSM 18205
626522	Alloprevotella tannerae ATCC 51259
520999	Providencia alcalifaciens DSM 30120
521000	Providencia rettgeri DSM 1131
500637	Providencia rustigianii DSM 4541
536231	Roseburia intestinalis L1-82
622312	Roseburia inulinivorans DSM 16841
546271	Selenomonas sputigena ATCC 35185
626523	Shuttleworthia satelles DSM 14600
649764	Slackia exigua ATCC 700122
411471	Subdoligranulum variabile DSM 15176
546273	Veillonella dispar ATCC 17748
277990	Amaranthus tuberculatus
1125	Microcystis
89981	Saccharomyces bayanus x Saccharomyces cerevisiae
39758	Mayetiola destructor
7200	Lutzomyia longipalpis
595493	Saccharomyces cerevisiae x Saccharomyces paradoxus
640132	Segniliparus rotundus DSM 44985
126957	Strigamia maritima
313590	Dokdonia sp. MED134
198094	Bacillus anthracis str. Ames
260799	Bacillus anthracis str. Sterne
30195	Bombus terrestris
7463	Apis florea
520	Bordetella pertussis
197	Campylobacter jejuni
51031	Necator americanus
361072	Dictyostelium citrinum
79012	Dictyostelium firmibasis
63687	Chrysomela tremula
694570	Clostridium botulinum 5311a
696038	Clostridium botulinum F9
693268	Clostridium botulinum str. HALLAH
696043	Clostridium botulinum F5
478946	Lithocarpus balansae
291982	Strombus gigas
3339	Pinus contorta
696039	Clostridium botulinum B13
696040	Clostridium botulinum 14860
696041	Clostridium botulinum AF84SC2
696042	Clostridium botulinum A112
696044	Clostridium botulinum str. LANGELAN F
696045	Clostridium botulinum A207
696046	Clostridium botulinum str. WHOA
696047	Clostridium botulinum 5328A
696048	Clostridium botulinum BP3
696049	Clostridium botulinum 399A
696050	Clostridium botulinum A13S
696051	Clostridium botulinum 32B
696052	Clostridium botulinum A661222
696053	Clostridium botulinum 213B
696054	Clostridium botulinum PHLS5
437490	Striacosta albicosta
154015	Gastrophysa viridula
32644	unidentified
81077	artificial sequences
64391	Callosobruchus maculatus
7539	Leptinotarsa decemlineata
7048	Sitophilus oryzae
361076	Dictyostelium intermedium
13249	Rhodnius prolixus
6183	Schistosoma mansoni
1518534	Anopheles coluzzii
1193083	Alatina alata
3696	Populus deltoides
2788	Pyropia yezoensis
10091	Mus musculus castaneus
10092	Mus musculus domesticus
39442	Mus musculus musculus
167406	Lithocarpus grandifolius
167407	Lithocarpus hancei
167415	Lithocarpus xylocarpus
10304	Human alphaherpesvirus 1 strain F
4155	Erythranthe guttata
744258	Lithocarpus calolepis
4529	Oryza rufipogon
4536	Oryza sativa f. spontanea
226208	Salvia miltiorrhiza
167385	Castanopsis echinocarpa
167391	Castanopsis indica
744259	Trigonobalanus doichangensis
309270	Ficus altissima
744260	Ficus langkokensis
66385	Ficus microcarpa
100577	Ficus tinctoria
4054	Panax ginseng
44586	Panax notoginseng
7230	Drosophila mojavensis
578459	Rhodotorula graminis WP1
679196	Lactobacillus gasseri 224-1
686660	Veillonella parvula ATCC 17745
4100	Nicotiana benthamiana
174633	Candidatus Kuenenia stuttgartiensis
176853	Crepidula fornicata
8730	Crotalus atrox
709033	Pantherophis obsoletus lindheimeri
51751	Python regius
709348	Corallus hortulanus
8030	Salmo salar
9014	Colinus virginianus
744984	Alteromonas sp. BB2AT2
391609	Dehalobium chlorocoercia DF-1
744985	alpha proteobacterium HIMB59
744979	Ahrensia sp. R2A130
160628	Sulfurospirillum sp. Am-N
650199	Pseudoalteromonas sp. 2ta16
35570	Stomoxys calcitrans
205593	Hermissenda crassicornis
39291	Athelia rolfsii
744983	Loktanella sp. SE62
232363	Synechococcus sp. CB0205
313587	Methanogenium frigidum Ace-2
291112	Photorhabdus asymbiotica
138950	Enterovirus C
11041	Rubella virus
11234	Measles morbillivirus
11089	Yellow fever virus
1979165	Mumps rubulavirus
10912	Rotavirus
10335	Human alphaherpesvirus 3
13333	Amborella trichopoda
745014	gamma proteobacterium HIMB55
51750	Python molurus
744249	Human alphaherpesvirus 1 strain H129
108931	Nilaparvata lugens
31286	Trypanosoma brucei rhodesiense
415540	uncultured marine microorganism
671143	Candidatus Methylomirabilis oxyfera
224129	Agrilus planipennis
158543	Aristolochia fimbriata
203696	Myotis ricketti
748226	Mycobacterium tuberculosis 210_8C1
748227	Mycobacterium tuberculosis 210_8C6
748230	Mycobacterium tuberculosis 210_4C15
748232	Mycobacterium tuberculosis 210_4C15_16C1_48C1
748225	Mycobacterium tuberculosis NJT210GTG
748229	Mycobacterium tuberculosis 210_32C4
748228	Mycobacterium tuberculosis 210_16C10
748235	Mycobacterium tuberculosis 210_4C15_16C1_56C2
748236	Mycobacterium tuberculosis 210_4C31
748237	Mycobacterium tuberculosis 210_4C31_16C1
748238	Mycobacterium tuberculosis 210_4C31_16C2
748241	Mycobacterium tuberculosis 210_4C31_16C2_24C1
36080	Mucor circinelloides
9704	Zalophus californianus
69293	Gasterosteus aculeatus
79684	Microtus ochrogaster
7038	Bemisia tabaci
93934	Coturnix japonica
748242	Mycobacterium tuberculosis 210_4C31_16C2_24C2
748233	Mycobacterium tuberculosis 210_4C15_16C1_48C2
748240	Mycobacterium tuberculosis 210_4C31_16C1_40C1
748239	Mycobacterium tuberculosis 210_4C31_16C1_24C1
9999	Urocitellus parryii
3694	Populus trichocarpa
3055	Chlamydomonas reinhardtii
572547	Aminobacterium colombiense DSM 12261
5702	Trypanosoma brucei brucei
164513	Mycobacterium tuberculosis 210
748231	Mycobacterium tuberculosis 210_4C15_16C1
748234	Mycobacterium tuberculosis 210_4C15_16C1_56C1
3415	Liriodendron tulipifera
583355	Coraliomargarita akajimensis DSM 45221
77108	Nuphar advena
4513	Hordeum vulgare
751992	Prochlorococcus sp. UH18301
29159	Crassostrea gigas
38865	Quercus petraea
38942	Quercus robur
751996	Roseobacter sp. R2A57
203682	Planctomycetes
501451	Zamia vazquezii
751994	gamma proteobacterium HIMB30
5141	Neurospora crassa
130081	Galdieria sulphuraria
33058	Thauera selenatis
641892	Candidatus Sulcia muelleri DMIN
8839	Anas platyrhynchos
192399	Eucalyptus grandis x Eucalyptus urophylla
9685	Felis catus
552811	Dehalogenimonas lykanthroporepellens BL-DC-9
634956	Parageobacillus thermoglucosidasius C56-YS93
543526	Haloterrigena turkmenica DSM 5511
670888	Escherichia coli 1827-70
717647	Saccharomyces cerevisiae CAT-1
670904	Escherichia coli OK1180
670905	Escherichia coli OK1357
670892	Escherichia coli 3431
670893	Escherichia coli EPECa14
670890	Escherichia coli LT-68
670894	Escherichia coli E128010
670897	Escherichia coli 2362-75
670899	Escherichia coli RN587/1
6088	Hydra oligactis
6082	Hydra viridissima
6145	Aurelia aurita
206008	Panicum hallii
4550	Secale cereale
198215	Shigella flexneri 2a str. 2457T
754093	Shigella dysenteriae 1617
216599	Shigella sonnei 53G
881047	Streptococcus pyogenes MGAS10829
447135	Myodes glareolus
3818	Arachis hypogaea
130453	Arachis duranensis
6941	Rhipicephalus microplus
6689	Penaeus vannamei
5346	Coprinopsis cinerea
29883	Laccaria bicolor
4837	Phycomyces blakesleeanus
88036	Selaginella moellendorffii
99883	Tetraodon nigroviridis
33188	Uncinocarpus reesii
3067	Volvox carteri
554065	Chlorella variabilis
7070	Tribolium castaneum
5787	Dictyostelium giganteum
542762	Camellia sinensis var. sinensis
11103	Hepacivirus C
528355	Neisseria gonorrhoeae PID1
528354	Neisseria gonorrhoeae MS11
528352	Neisseria gonorrhoeae FA19
528345	Neisseria gonorrhoeae 1291
528356	Neisseria gonorrhoeae PID18
528358	Neisseria gonorrhoeae PID332
528359	Neisseria gonorrhoeae SK-92-679
528347	Neisseria gonorrhoeae DGI18
528353	Neisseria gonorrhoeae FA6140
528346	Neisseria gonorrhoeae 35/02
528357	Neisseria gonorrhoeae PID24-1
566461	Streptomyces viridosporus ATCC 14672
528348	Neisseria gonorrhoeae DGI2
565642	Enterococcus faecalis ATCC 4200
565643	Enterococcus faecalis DS5
565651	Enterococcus faecalis ARO1/DG
565652	Enterococcus casseliflavus EC30
565653	Enterococcus gallinarum EG2
565654	Enterococcus casseliflavus EC10
565655	Enterococcus casseliflavus EC20
565656	Enterococcus faecium 1,230,933
565657	Enterococcus faecium 1,231,502
565658	Enterococcus faecium 1,231,501
565659	Enterococcus faecium 1,141,733
565660	Enterococcus faecium 1,231,410
565661	Enterococcus faecium 1,231,408
565666	Enterococcus faecium TC 6
345072	Vibrio cholerae MO10
575584	Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841
575565	Acinetobacter sp. SH024
575590	Bacteroidetes oral taxon 274 str. F0058
575593	Lachnospiraceae oral taxon 107 str. F0167
575609	Peptoniphilus sp. oral taxon 386 str. F0131
575614	Prevotella sp. oral taxon 299 str. F0039
528360	Neisseria gonorrhoeae SK-93-1035
417399	Vibrio cholerae NCTC 8457
412967	Vibrio cholerae MAK 757
345074	Vibrio cholerae RC385
393127	Listeria monocytogenes Finland 1998
457421	Clostridiales bacterium 1_7_47FAA
537972	Helicobacter pullorum MIT 98-5489
537971	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847
537973	Lactobacillus paracasei subsp. paracasei 8700:2
537937	Bifidobacterium longum subsp. infantis CCUG 52486
457412	Ruminococcus sp. 5_1_39BFAA
613026	Helicobacter bilis ATCC 43879
556260	Bacteroides dorei 5_1_36/D4
556264	Fusobacterium nucleatum subsp. animalis D11
556266	Escherichia coli D9
556265	Shigella sp. D8
552395	Lachnospiraceae bacterium 4_1_37FAA
585137	Staphylococcus aureus subsp. aureus BH26-04
585128	Staphylococcus aureus subsp. aureus 65-1119
585129	Staphylococcus aureus subsp. aureus 65-20
585120	Staphylococcus aureus subsp. aureus 01.7997.S
585134	Staphylococcus aureus subsp. aureus 69-172
585132	Staphylococcus aureus subsp. aureus 67-43
585136	Staphylococcus aureus subsp. aureus 75916
585123	Staphylococcus aureus subsp. aureus 55/2237
585126	Staphylococcus aureus subsp. aureus 55/3488
585121	Staphylococcus aureus subsp. aureus 4022
585140	Staphylococcus aureus subsp. aureus M765
585125	Staphylococcus aureus subsp. aureus 55/3224
585124	Staphylococcus aureus subsp. aureus 55/2798
585133	Staphylococcus aureus subsp. aureus 68-81
626359	Puccinia graminis f. sp. tritici 05KEN156/04
530017	Streptococcus pyogenes MGAS15029
530016	Streptococcus pyogenes MGAS15025
530015	Streptococcus pyogenes MGAS15021
530014	Streptococcus pyogenes MGAS15017
529951	Streptococcus pyogenes MGAS3376
530029	Streptococcus pyogenes MGAS15196
530028	Streptococcus pyogenes MGAS15192
530027	Streptococcus pyogenes MGAS15188
530026	Streptococcus pyogenes MGAS15184
530025	Streptococcus pyogenes MGAS15061
530024	Streptococcus pyogenes MGAS15057
529989	Streptococcus pyogenes MGAS10024
529963	Streptococcus pyogenes MGAS9892
529990	Streptococcus pyogenes MGAS10025
529988	Streptococcus pyogenes MGAS10021
529987	Streptococcus pyogenes MGAS9990
529986	Streptococcus pyogenes MGAS9986
529971	Streptococcus pyogenes MGAS9917
529946	Streptococcus pyogenes MGAS3664
529950	Streptococcus pyogenes MGAS3374
529975	Streptococcus pyogenes MGAS9934
530023	Streptococcus pyogenes MGAS15053
530022	Streptococcus pyogenes MGAS15049
530021	Streptococcus pyogenes MGAS15045
530020	Streptococcus pyogenes MGAS15043
530018	Streptococcus pyogenes MGAS15034
529993	Streptococcus pyogenes MGAS10041
529964	Streptococcus pyogenes MGAS9893
529973	Streptococcus pyogenes MGAS9926
529991	Streptococcus pyogenes MGAS10029
529977	Streptococcus pyogenes MGAS9941
529976	Streptococcus pyogenes MGAS9937
529974	Streptococcus pyogenes MGAS9930
529970	Streptococcus pyogenes MGAS9913
529966	Streptococcus pyogenes MGAS9901
530030	Streptococcus pyogenes MGAS15200
529969	Streptococcus pyogenes MGAS9911
529962	Streptococcus pyogenes MGAS9884
529985	Streptococcus pyogenes MGAS9983
529984	Streptococcus pyogenes MGAS9978
529983	Streptococcus pyogenes MGAS9973
529965	Streptococcus pyogenes MGAS9897
529968	Streptococcus pyogenes MGAS9908
529953	Streptococcus pyogenes MGAS10002
529954	Streptococcus pyogenes MGAS10003
529955	Streptococcus pyogenes MGAS10006
529956	Streptococcus pyogenes MGAS3385
529957	Streptococcus pyogenes MGAS3393
529947	Streptococcus pyogenes MGAS3370
530007	Streptococcus pyogenes MGAS10866
530006	Streptococcus pyogenes MGAS10863
530005	Streptococcus pyogenes MGAS10858
530004	Streptococcus pyogenes MGAS10854
530003	Streptococcus pyogenes MGAS10850
530002	Streptococcus pyogenes MGAS10846
530001	Streptococcus pyogenes MGAS10842
530000	Streptococcus pyogenes MGAS10838
529999	Streptococcus pyogenes MGAS10834
529998	Streptococcus pyogenes MGAS10830
529997	Streptococcus pyogenes MGAS10742
529996	Streptococcus pyogenes MGAS10398
529995	Streptococcus pyogenes MGAS10048
529994	Streptococcus pyogenes MGAS10044
529958	Streptococcus pyogenes MGAS3397
529959	Streptococcus pyogenes MGAS3452
529960	Streptococcus pyogenes MGAS3475
529961	Streptococcus pyogenes MGAS9881
530013	Streptococcus pyogenes MGAS15013
530012	Streptococcus pyogenes MGAS15009
530011	Streptococcus pyogenes MGAS15005
530010	Streptococcus pyogenes MGAS15001
530009	Streptococcus pyogenes MGAS10874
530008	Streptococcus pyogenes MGAS10870
529952	Streptococcus pyogenes MGAS10738
529982	Streptococcus pyogenes MGAS9969
529972	Streptococcus pyogenes MGAS9921
529981	Streptococcus pyogenes MGAS9959
529980	Streptococcus pyogenes MGAS9958
529979	Streptococcus pyogenes MGAS9955
529978	Streptococcus pyogenes MGAS9945
528351	Neisseria gonorrhoeae F62
585139	Staphylococcus aureus subsp. aureus M1016
585130	Staphylococcus aureus subsp. aureus 66-1888
585127	Staphylococcus aureus subsp. aureus 58-362
585135	Staphylococcus aureus subsp. aureus 69-412
563008	Prevotella oris C735
30611	Otolemur garnettii
585122	Staphylococcus aureus subsp. aureus 4030
585138	Staphylococcus aureus subsp. aureus HT20010559
585141	Staphylococcus aureus subsp. aureus M859
585142	Staphylococcus aureus subsp. aureus WW2707/97
585131	Staphylococcus aureus subsp. aureus 67-331
644344	Brucella melitensis bv. 3 str. K26
1901	Streptomyces clavuligerus
457406	Micromonospora sp. M42
219305	Micromonospora sp. ATCC 39149
591158	Streptomyces sp. AA4
345341	Kutzneria sp. 744
418459	Puccinia graminis f. sp. tritici CRL 75-36-700-3
272630	Methylorubrum extorquens AM1
652616	Mycobacterium tuberculosis str. Erdman = ATCC 35801
652611	Pseudomonas aeruginosa PA14
621372	Paenibacillus sp. oral taxon 786 str. D14
575564	Acinetobacter sp. RUH2624
575615	Prevotella sp. oral taxon 317 str. F0108
645133	Colletotrichum graminicola M1.001
314288	Vibrio alginolyticus 12G01
29497	Vibrio splendidus
435837	Staphylococcus hominis subsp. hominis C80
36779	Gaeumannomyces tritici
8128	Oreochromis niloticus
1773	Mycobacterium tuberculosis
101203	Saprolegnia parasitica
694531	Escherichia coli MV2D10
694524	Escherichia coli MV1994
694526	Escherichia coli MV2A9
694521	Escherichia coli MV7503
694518	Escherichia coli MV4246
694516	Escherichia coli MV4243
694519	Escherichia coli MV7501
990326	Pseudomonas aeruginosa E1_AMT0047-3
990325	Pseudomonas aeruginosa E10_AMT0066-3
990328	Pseudomonas aeruginosa F10_AMT0075-3
990329	Pseudomonas aeruginosa F11_AMT0075-4
990330	Pseudomonas aeruginosa F1_AMT0071-3
990327	Pseudomonas aeruginosa E8_AMT0066-1
990324	Pseudomonas aeruginosa D8_AMT0041-1
990346	Pseudomonas aeruginosa PAO1LM10
990347	Pseudomonas aeruginosa PAO1LM11
990348	Pseudomonas aeruginosa PAO1LM12
990349	Pseudomonas aeruginosa PAO1LM13
990343	Pseudomonas aeruginosa PAO1LM07
990344	Pseudomonas aeruginosa PAO1LM08
990345	Pseudomonas aeruginosa PAO1LM09
1394109	Clostridiales bacterium ORNL_2OR_SD_357
1394108	Clostridiales bacterium ORNL_2OR_SA_143_Oral
1394107	Clostridiales bacterium ORNL_2OR_ORNL_218
1394106	Clostridiales bacterium ORNL_1OR_Ab54_54
1394112	Clostridiales bacterium ORNL_6EZ3_SF_43
1394113	Clostridiales bacterium ORNL_6EZ3_SF_46
1394114	Clostridiales bacterium ORNL_6EZ3_SF_47
1394111	Clostridiales bacterium ORNL_6EZ3_SD_37
1394110	Clostridiales bacterium ORNL_2OR_SG_389
694530	Escherichia coli MV2C9
694528	Escherichia coli MV2B9
694525	Escherichia coli MV2A6
694523	Escherichia coli MV7506
694527	Escherichia coli MV2B10
990318	Pseudomonas aeruginosa D10_AMT0041-3
990320	Pseudomonas aeruginosa D2_AMT0033-1
990321	Pseudomonas aeruginosa D3_AMT0033-2
990322	Pseudomonas aeruginosa D5_AMT0036-1
990323	Pseudomonas aeruginosa D7_AMT0036-3
990331	Pseudomonas aeruginosa F5_AMT0074-1
990332	Pseudomonas aeruginosa F7_AMT0074-3
990333	Pseudomonas aeruginosa G10_NC-AMT0101-3
990334	Pseudomonas aeruginosa G3_AMT0076-2
990335	Pseudomonas aeruginosa G4_AMT0076-3
694533	Pseudomonas aeruginosa AMT0071-2
990342	Pseudomonas aeruginosa PAO1LM06
990341	Pseudomonas aeruginosa PAO1LM05
990340	Pseudomonas aeruginosa PAO1LM04
990339	Pseudomonas aeruginosa PAO1LM03
990338	Pseudomonas aeruginosa PAO1LM02
990337	Pseudomonas aeruginosa PAO1LM01
656439	Escherichia coli TA155
656428	Escherichia coli TA004
550694	Escherichia fergusonii B253
1394115	Clostridiales bacterium ORNL_6EZ3_SF_49
1394117	Clostridiales bacterium ORNL_6EZ3_SF_67
1394116	Clostridiales bacterium ORNL_6EZ3_SF_51
1394065	Lachnospiraceae bacterium ORNL_2UT_Ab5152_143
1394151	Flavobacteriaceae bacterium ORNL_1OR_Ab54_110
1394150	Firmicutes bacterium ORNL_2OR_SB_170
653446	Blastomyces dermatitidis ATCC 18188
990336	Pseudomonas aeruginosa G8_NC-AMT0101-1
550692	Escherichia albertii B090
550693	Escherichia albertii B156
656427	Escherichia coli T426
656414	Escherichia coli H736
656373	Escherichia coli E1492
656374	Escherichia coli E1520
550687	Escherichia coli E482
656399	Escherichia coli H413
656401	Escherichia coli H442
656402	Escherichia coli H454
656396	Escherichia coli H383
656383	Escherichia coli H120
656385	Escherichia coli H218
656384	Escherichia coli H185
656391	Escherichia coli H288
656407	Escherichia coli H588
656403	Escherichia coli H461
656406	Escherichia coli H504
656404	Escherichia coli H489
656445	Escherichia coli TA435
656411	Escherichia coli H617
656434	Escherichia coli TA103
656442	Escherichia coli TA255
656424	Escherichia coli R527
656415	Escherichia coli M056
656449	Escherichia coli TW10509
656448	Escherichia coli TA464
656379	Escherichia coli FVEC1302
656380	Escherichia coli FVEC1412
656443	Escherichia coli TA271
656444	Escherichia coli TA280
694520	Escherichia coli MV7502
694515	Escherichia coli MV4242
694522	Escherichia coli MV7505
694517	Escherichia coli MV4244
694514	Escherichia coli MV4241
656420	Escherichia coli M863
656412	Escherichia coli H660
656410	Escherichia coli H605
656409	Escherichia coli H593
656413	Escherichia coli H730
656425	Escherichia coli R529
656423	Escherichia coli R424
656435	Escherichia coli TA124
656437	Escherichia coli TA143
656440	Escherichia coli TA206
656432	Escherichia coli TA024
656436	Escherichia coli TA141
656421	Escherichia coli M919
656418	Escherichia coli M646
656416	Escherichia coli M114
656426	Escherichia coli T408
